area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Tampa-St. Petersburg-Clearwater, FL",2017,3091399,1.8071,54874,33111,32696,13725,40596
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Terre Haute, IN",1970,175143,null,null,null,null,null,null
"Terre Haute, IN",1971,177100,1.1174,1957,null,null,null,null
"Terre Haute, IN",1972,176600,-0.2823,-500,null,null,null,null
"Terre Haute, IN",1973,175500,-0.6229,-1100,null,null,null,null
"Terre Haute, IN",1974,172700,-1.5954,-2800,null,null,null,null
"Terre Haute, IN",1975,173000,0.1737,300,null,null,null,null
"Terre Haute, IN",1976,173800,0.4624,800,null,null,null,null
"Terre Haute, IN",1977,174600,0.4603,800,null,null,null,null
"Terre Haute, IN",1978,174700,0.0573,100,null,null,null,null
"Terre Haute, IN",1979,174300,-0.229,-400,null,null,null,null
"Terre Haute, IN",1980,176583,1.3098,2283,null,null,null,null
"Terre Haute, IN",1981,175255,-0.7521,-1328,null,null,null,null
"Terre Haute, IN",1982,174781,-0.2705,-474,2481,1968,null,null
"Terre Haute, IN",1983,173625,-0.6614,-1156,2433,1987,null,null
"Terre Haute, IN",1984,172695,-0.5356,-930,2321,1976,null,null
"Terre Haute, IN",1985,172000,-0.4024,-695,2293,1950,null,null
"Terre Haute, IN",1986,170581,-0.825,-1419,2259,1946,null,null
"Terre Haute, IN",1987,169209,-0.8043,-1372,2186,1948,null,null
"Terre Haute, IN",1988,168190,-0.6022,-1019,2196,1926,null,null
"Terre Haute, IN",1989,167248,-0.5601,-942,2174,1886,null,null
"Terre Haute, IN",1990,166578,-0.4006,-670,1590,1401,null,null
"Terre Haute, IN",1991,166943,0.2191,365,2346,1897,null,null
"Terre Haute, IN",1992,168127,0.7092,1184,2220,1853,20,734
"Terre Haute, IN",1993,169575,0.8613,1448,2352,1948,39,917
"Terre Haute, IN",1994,169975,0.2359,400,2167,2001,43,113
"Terre Haute, IN",1995,170921,0.5566,946,2235,1951,79,473
"Terre Haute, IN",1996,171682,0.4452,761,2181,2026,91,474
"Terre Haute, IN",1997,171665,-0.0099,-17,2236,1952,65,-509
"Terre Haute, IN",1998,171237,-0.2493,-428,2238,1913,22,-963
"Terre Haute, IN",1999,171235,-0.0012,-2,2270,1961,51,-593
"Terre Haute, IN",2000,170943,-0.1705,-292,null,null,null,null
"Terre Haute, IN",2001,170497,-0.2609,-446,2081,1998,147,-676
"Terre Haute, IN",2002,170055,-0.2592,-442,2154,2046,134,-870
"Terre Haute, IN",2003,170438,0.2252,383,2090,1989,102,78
"Terre Haute, IN",2004,170001,-0.2564,-437,2116,2001,128,-790
"Terre Haute, IN",2005,170634,0.3724,633,2034,1791,112,164
"Terre Haute, IN",2006,171730,0.6423,1096,2148,1827,125,492
"Terre Haute, IN",2007,171987,0.1497,257,1990,1820,111,-207
"Terre Haute, IN",2008,171967,-0.0116,-20,2100,1795,109,-570
"Terre Haute, IN",2009,172190,0.1297,223,2083,1877,108,-279
"Terre Haute, IN",2010,172425,0.1365,235,486,561,39,-142
"Terre Haute, IN",2011,172396,-0.0168,-29,2058,1907,147,-116
"Terre Haute, IN",2012,172348,-0.0278,-48,1977,1824,152,-338
"Terre Haute, IN",2013,171767,-0.3371,-581,1971,1889,132,-792
"Terre Haute, IN",2014,170922,-0.4919,-845,2057,1846,140,-1196
"Terre Haute, IN",2015,170334,-0.344,-588,2002,1981,154,-755
"Terre Haute, IN",2016,170220,-0.0669,-114,1973,1882,154,-361
"Terre Haute, IN",2017,169965,-0.1498,-255,1960,1848,150,-514
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Texarkana, TX-AR",1970,113488,null,null,null,null,null,null
"Texarkana, TX-AR",1971,115200,1.5085,1712,null,null,null,null
"Texarkana, TX-AR",1972,115400,0.1736,200,null,null,null,null
"Texarkana, TX-AR",1973,115300,-0.0867,-100,null,null,null,null
"Texarkana, TX-AR",1974,116500,1.0408,1200,null,null,null,null
"Texarkana, TX-AR",1975,120400,3.3476,3900,null,null,null,null
"Texarkana, TX-AR",1976,121800,1.1628,1400,null,null,null,null
"Texarkana, TX-AR",1977,122900,0.9031,1100,null,null,null,null
"Texarkana, TX-AR",1978,123600,0.5696,700,null,null,null,null
"Texarkana, TX-AR",1979,126600,2.4272,3000,null,null,null,null
"Texarkana, TX-AR",1980,127019,0.331,419,null,null,null,null
"Texarkana, TX-AR",1981,128345,1.0439,1326,null,null,null,null
"Texarkana, TX-AR",1982,129332,0.769,987,2001,1143,null,null
"Texarkana, TX-AR",1983,131460,1.6454,2128,1994,1183,null,null
"Texarkana, TX-AR",1984,132198,0.5614,738,1920,1295,null,null
"Texarkana, TX-AR",1985,133288,0.8245,1090,1950,1328,null,null
"Texarkana, TX-AR",1986,133636,0.2611,348,1980,1324,null,null
"Texarkana, TX-AR",1987,133889,0.1893,253,1936,1304,null,null
"Texarkana, TX-AR",1988,134645,0.5646,756,1966,1338,null,null
"Texarkana, TX-AR",1989,133795,-0.6313,-850,1985,1375,null,null
"Texarkana, TX-AR",1990,134098,0.2265,303,1477,1003,null,null
"Texarkana, TX-AR",1991,135250,0.8591,1152,2025,1371,null,null
"Texarkana, TX-AR",1992,136162,0.6743,912,2048,1434,35,-406
"Texarkana, TX-AR",1993,137598,1.0546,1436,1955,1546,41,286
"Texarkana, TX-AR",1994,139004,1.0218,1406,1953,1484,54,152
"Texarkana, TX-AR",1995,139853,0.6108,849,1930,1448,57,-422
"Texarkana, TX-AR",1996,141353,1.0726,1500,2054,1444,104,98
"Texarkana, TX-AR",1997,141893,0.382,540,1948,1427,88,-813
"Texarkana, TX-AR",1998,142322,0.3023,429,1956,1493,61,-928
"Texarkana, TX-AR",1999,143051,0.5122,729,1987,1470,60,-558
"Texarkana, TX-AR",2000,143377,0.2279,326,null,null,null,null
"Texarkana, TX-AR",2001,142882,-0.3452,-495,1914,1589,91,-400
"Texarkana, TX-AR",2002,143149,0.1869,267,1863,1491,81,53
"Texarkana, TX-AR",2003,143582,0.3025,433,1876,1519,62,265
"Texarkana, TX-AR",2004,143996,0.2883,414,1751,1544,80,384
"Texarkana, TX-AR",2005,144534,0.3736,538,1829,1539,76,399
"Texarkana, TX-AR",2006,146051,1.0496,1517,1978,1463,79,1183
"Texarkana, TX-AR",2007,146273,0.152,222,2100,1349,65,-293
"Texarkana, TX-AR",2008,147495,0.8354,1222,1984,1209,64,637
"Texarkana, TX-AR",2009,148743,0.8461,1248,1956,1395,65,906
"Texarkana, TX-AR",2010,149198,0.3059,455,508,408,-1,38
"Texarkana, TX-AR",2011,149602,0.2708,404,1972,1589,12,-101
"Texarkana, TX-AR",2012,149684,0.0548,82,1957,1513,8,-357
"Texarkana, TX-AR",2013,149653,-0.0207,-31,1942,1580,-7,-377
"Texarkana, TX-AR",2014,149519,-0.0895,-134,1973,1486,24,-630
"Texarkana, TX-AR",2015,149739,0.1471,220,1945,1621,41,-135
"Texarkana, TX-AR",2016,150185,0.2979,446,2019,1684,42,74
"Texarkana, TX-AR",2017,150355,0.1132,170,1974,1603,43,-239
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"The Villages, FL",1970,14839,null,null,null,null,null,null
"The Villages, FL",1971,15800,6.4762,961,null,null,null,null
"The Villages, FL",1972,17800,12.6582,2000,null,null,null,null
"The Villages, FL",1973,19100,7.3034,1300,null,null,null,null
"The Villages, FL",1974,20500,7.3298,1400,null,null,null,null
"The Villages, FL",1975,21000,2.439,500,null,null,null,null
"The Villages, FL",1976,22100,5.2381,1100,null,null,null,null
"The Villages, FL",1977,22300,0.905,200,null,null,null,null
"The Villages, FL",1978,22800,2.2422,500,null,null,null,null
"The Villages, FL",1979,23300,2.193,500,null,null,null,null
"The Villages, FL",1980,24272,4.1717,972,null,null,null,null
"The Villages, FL",1981,25063,3.2589,791,null,null,null,null
"The Villages, FL",1982,25822,3.0284,759,383,278,null,null
"The Villages, FL",1983,26577,2.9239,755,379,295,null,null
"The Villages, FL",1984,27362,2.9537,785,377,311,null,null
"The Villages, FL",1985,28313,3.4756,951,363,325,null,null
"The Villages, FL",1986,29217,3.1929,904,364,328,null,null
"The Villages, FL",1987,29771,1.8962,554,389,348,null,null
"The Villages, FL",1988,30161,1.31,390,386,372,null,null
"The Villages, FL",1989,30990,2.7486,829,413,373,null,null
"The Villages, FL",1990,31577,1.8942,587,332,281,null,null
"The Villages, FL",1991,32863,4.0726,1286,475,441,null,null
"The Villages, FL",1992,33804,2.8634,941,426,396,16,273
"The Villages, FL",1993,34764,2.8399,960,442,406,19,248
"The Villages, FL",1994,36149,3.984,1385,438,425,9,660
"The Villages, FL",1995,38441,6.3404,2292,402,492,21,1498
"The Villages, FL",1996,42871,11.5242,4430,393,496,17,3298
"The Villages, FL",1997,46611,8.7238,3740,420,442,14,2399
"The Villages, FL",1998,48767,4.6255,2156,410,472,15,1084
"The Villages, FL",1999,51725,6.0656,2958,427,461,11,1213
"The Villages, FL",2000,53345,3.1319,1620,null,null,null,null
"The Villages, FL",2001,55793,4.589,2448,464,600,73,1261
"The Villages, FL",2002,59539,6.7141,3746,432,754,71,2996
"The Villages, FL",2003,61934,4.0226,2395,493,765,64,1463
"The Villages, FL",2004,64456,4.0721,2522,482,738,65,1571
"The Villages, FL",2005,69261,7.4547,4805,513,801,70,3580
"The Villages, FL",2006,76202,10.0215,6941,514,893,80,5530
"The Villages, FL",2007,82101,7.7413,5899,539,851,70,4283
"The Villages, FL",2008,86433,5.2764,4332,521,988,70,2849
"The Villages, FL",2009,90643,4.8708,4210,654,938,70,2635
"The Villages, FL",2010,93420,3.0637,2777,101,281,-5,982
"The Villages, FL",2011,97976,4.8769,4556,443,1208,4,4350
"The Villages, FL",2012,101698,3.7989,3722,437,1301,2,4474
"The Villages, FL",2013,106942,5.1564,5244,456,1371,1,6071
"The Villages, FL",2014,112334,5.042,5392,468,1437,22,6143
"The Villages, FL",2015,117210,4.3406,4876,522,1597,29,5822
"The Villages, FL",2016,122121,4.1899,4911,481,1847,31,6235
"The Villages, FL",2017,125165,2.4926,3044,494,1857,32,4356
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Toledo, OH",1970,606344,null,null,null,null,null,null
"Toledo, OH",1971,613800,1.2297,7456,null,null,null,null
"Toledo, OH",1972,618200,0.7168,4400,null,null,null,null
"Toledo, OH",1973,621300,0.5015,3100,null,null,null,null
"Toledo, OH",1974,623000,0.2736,1700,null,null,null,null
"Toledo, OH",1975,620800,-0.3531,-2200,null,null,null,null
"Toledo, OH",1976,615100,-0.9182,-5700,null,null,null,null
"Toledo, OH",1977,613800,-0.2113,-1300,null,null,null,null
"Toledo, OH",1978,611100,-0.4399,-2700,null,null,null,null
"Toledo, OH",1979,615200,0.6709,4100,null,null,null,null
"Toledo, OH",1980,616864,0.2705,1664,null,null,null,null
"Toledo, OH",1981,616977,0.0183,113,null,null,null,null
"Toledo, OH",1982,614991,-0.3219,-1986,9889,5675,null,null
"Toledo, OH",1983,611930,-0.4977,-3061,9717,5624,null,null
"Toledo, OH",1984,610582,-0.2203,-1348,9247,5677,null,null
"Toledo, OH",1985,610137,-0.0729,-445,9286,5673,null,null
"Toledo, OH",1986,612073,0.3173,1936,9600,5679,null,null
"Toledo, OH",1987,613093,0.1666,1020,9603,5664,null,null
"Toledo, OH",1988,616985,0.6348,3892,9825,5664,null,null
"Toledo, OH",1989,615560,-0.231,-1425,10003,5516,null,null
"Toledo, OH",1990,614128,-0.2326,-1432,7551,4025,null,null
"Toledo, OH",1991,614606,0.0778,478,10078,5471,null,null
"Toledo, OH",1992,615755,0.1869,1149,9781,5667,398,-4163
"Toledo, OH",1993,615629,-0.0205,-126,9201,5606,332,-4847
"Toledo, OH",1994,615841,0.0344,212,9157,5734,285,-4252
"Toledo, OH",1995,616304,0.0752,463,9020,5736,444,-4049
"Toledo, OH",1996,616468,0.0266,164,8452,5820,377,-3616
"Toledo, OH",1997,617850,0.2242,1382,8414,5679,474,-2810
"Toledo, OH",1998,618484,0.1026,634,8381,5615,314,-3418
"Toledo, OH",1999,618371,-0.0183,-113,8422,5664,328,-4076
"Toledo, OH",2000,618203,-0.0272,-168,null,null,null,null
"Toledo, OH",2001,619037,0.1349,834,8587,6124,764,-2339
"Toledo, OH",2002,618721,-0.051,-316,8136,5695,732,-3589
"Toledo, OH",2003,619006,0.0461,285,8113,5703,651,-3004
"Toledo, OH",2004,618181,-0.1333,-825,8425,5786,656,-4068
"Toledo, OH",2005,616819,-0.2203,-1362,8151,5542,680,-4740
"Toledo, OH",2006,614581,-0.3628,-2238,8308,5561,707,-5834
"Toledo, OH",2007,613567,-0.165,-1014,8326,5661,638,-4535
"Toledo, OH",2008,611964,-0.2613,-1603,8206,5472,626,-5165
"Toledo, OH",2009,610734,-0.201,-1230,8125,5449,633,-4300
"Toledo, OH",2010,610001,-0.12,-733,1901,1369,127,-692
"Toledo, OH",2011,608736,-0.2074,-1265,7396,5626,436,-3526
"Toledo, OH",2012,607400,-0.2195,-1336,7495,5652,513,-3754
"Toledo, OH",2013,606981,-0.069,-419,7493,5895,556,-2564
"Toledo, OH",2014,606000,-0.1616,-981,7750,5824,697,-3618
"Toledo, OH",2015,604781,-0.2012,-1219,7540,6066,757,-3444
"Toledo, OH",2016,604591,-0.0314,-190,7389,5913,772,-2434
"Toledo, OH",2017,603668,-0.1527,-923,7345,5968,769,-3070
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Topeka, KS",1970,197358,null,null,null,null,null,null
"Topeka, KS",1971,198800,0.7307,1442,null,null,null,null
"Topeka, KS",1972,202900,2.0624,4100,null,null,null,null
"Topeka, KS",1973,202500,-0.1971,-400,null,null,null,null
"Topeka, KS",1974,194100,-4.1481,-8400,null,null,null,null
"Topeka, KS",1975,195100,0.5152,1000,null,null,null,null
"Topeka, KS",1976,197600,1.2814,2500,null,null,null,null
"Topeka, KS",1977,199100,0.7591,1500,null,null,null,null
"Topeka, KS",1978,200300,0.6027,1200,null,null,null,null
"Topeka, KS",1979,201700,0.699,1400,null,null,null,null
"Topeka, KS",1980,203953,1.117,2253,null,null,null,null
"Topeka, KS",1981,204404,0.2211,451,null,null,null,null
"Topeka, KS",1982,204869,0.2275,465,3209,1845,null,null
"Topeka, KS",1983,205608,0.3607,739,3196,1869,null,null
"Topeka, KS",1984,206005,0.1931,397,3109,1904,null,null
"Topeka, KS",1985,205319,-0.333,-686,3059,1950,null,null
"Topeka, KS",1986,205805,0.2367,486,3023,1944,null,null
"Topeka, KS",1987,207337,0.7444,1532,2992,1915,null,null
"Topeka, KS",1988,210255,1.4074,2918,3099,1922,null,null
"Topeka, KS",1989,209794,-0.2193,-461,3110,1934,null,null
"Topeka, KS",1990,210257,0.2207,463,2281,1441,null,null
"Topeka, KS",1991,212479,1.0568,2222,3043,1883,null,null
"Topeka, KS",1992,214014,0.7224,1535,2952,1990,55,-36
"Topeka, KS",1993,216252,1.0457,2238,3011,2056,115,621
"Topeka, KS",1994,218593,1.0825,2341,2884,2208,76,1029
"Topeka, KS",1995,220036,0.6601,1443,3006,2127,99,-92
"Topeka, KS",1996,221246,0.5499,1210,2963,2191,117,-174
"Topeka, KS",1997,222316,0.4836,1070,3009,2204,157,-429
"Topeka, KS",1998,223555,0.5573,1239,3053,2154,122,-312
"Topeka, KS",1999,223772,0.0971,217,3127,2196,146,-549
"Topeka, KS",2000,224551,0.3481,779,null,null,null,null
"Topeka, KS",2001,225090,0.24,539,3035,2323,253,-640
"Topeka, KS",2002,225355,0.1177,265,3095,2304,230,-702
"Topeka, KS",2003,226153,0.3541,798,3149,2244,155,-186
"Topeka, KS",2004,227155,0.4431,1002,3166,2153,251,-302
"Topeka, KS",2005,228208,0.4636,1053,3205,2138,215,-282
"Topeka, KS",2006,228825,0.2704,617,3170,2258,239,-616
"Topeka, KS",2007,230025,0.5244,1200,3311,2167,206,-178
"Topeka, KS",2008,231272,0.5421,1247,3252,2225,218,-56
"Topeka, KS",2009,232548,0.5517,1276,3298,2192,210,-218
"Topeka, KS",2010,233870,0.5685,1322,816,478,23,73
"Topeka, KS",2011,234648,0.3327,778,3119,2224,78,-585
"Topeka, KS",2012,234383,-0.1129,-265,2985,2304,148,-1089
"Topeka, KS",2013,233812,-0.2436,-571,3061,2344,128,-1423
"Topeka, KS",2014,233646,-0.071,-166,3008,2341,200,-1027
"Topeka, KS",2015,233345,-0.1288,-301,2849,2544,228,-818
"Topeka, KS",2016,232948,-0.1701,-397,2851,2377,220,-1085
"Topeka, KS",2017,233149,0.0863,201,2806,2317,217,-497
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Trenton, NJ",1970,304116,null,null,null,null,null,null
"Trenton, NJ",1971,308700,1.5073,4584,null,null,null,null
"Trenton, NJ",1972,314500,1.8788,5800,null,null,null,null
"Trenton, NJ",1973,315200,0.2226,700,null,null,null,null
"Trenton, NJ",1974,317100,0.6028,1900,null,null,null,null
"Trenton, NJ",1975,315500,-0.5046,-1600,null,null,null,null
"Trenton, NJ",1976,313000,-0.7924,-2500,null,null,null,null
"Trenton, NJ",1977,311400,-0.5112,-1600,null,null,null,null
"Trenton, NJ",1978,311800,0.1285,400,null,null,null,null
"Trenton, NJ",1979,310000,-0.5773,-1800,null,null,null,null
"Trenton, NJ",1980,307863,-0.6894,-2137,null,null,null,null
"Trenton, NJ",1981,306944,-0.2985,-919,null,null,null,null
"Trenton, NJ",1982,307882,0.3056,938,4092,2809,null,null
"Trenton, NJ",1983,311052,1.0296,3170,4205,2852,null,null
"Trenton, NJ",1984,311067,0.0048,15,4308,2856,null,null
"Trenton, NJ",1985,314133,0.9856,3066,4347,2884,null,null
"Trenton, NJ",1986,318557,1.4083,4424,4400,2959,null,null
"Trenton, NJ",1987,322280,1.1687,3723,4628,3016,null,null
"Trenton, NJ",1988,326162,1.2045,3882,4923,3105,null,null
"Trenton, NJ",1989,326246,0.0258,84,5118,3043,null,null
"Trenton, NJ",1990,325759,-0.1493,-487,3872,2226,null,null
"Trenton, NJ",1991,328694,0.901,2935,5110,2877,null,null
"Trenton, NJ",1992,330674,0.6024,1980,4962,2931,1251,-2680
"Trenton, NJ",1993,333292,0.7917,2618,4838,2978,1168,-1697
"Trenton, NJ",1994,335229,0.5812,1937,4595,3051,1054,-1994
"Trenton, NJ",1995,337476,0.6703,2247,4484,3076,1416,-1859
"Trenton, NJ",1996,339146,0.4949,1670,4436,2973,1486,-2662
"Trenton, NJ",1997,340755,0.4744,1609,4448,3078,1510,-2758
"Trenton, NJ",1998,344013,0.9561,3258,4351,2983,1180,-826
"Trenton, NJ",1999,348435,1.2854,4422,4351,3004,1245,-81
"Trenton, NJ",2000,350761,0.6676,2326,null,null,null,null
"Trenton, NJ",2001,353816,0.871,3055,4745,2950,2254,-1292
"Trenton, NJ",2002,355935,0.5989,2119,4447,2927,2096,-1136
"Trenton, NJ",2003,358724,0.7836,2789,4650,2805,1844,-549
"Trenton, NJ",2004,361248,0.7036,2524,4584,2931,1671,-495
"Trenton, NJ",2005,362015,0.2123,767,4436,2906,1734,-2250
"Trenton, NJ",2006,362840,0.2279,825,4599,2872,1785,-2306
"Trenton, NJ",2007,363088,0.0683,248,4633,2891,1612,-2740
"Trenton, NJ",2008,364119,0.284,1031,4775,2970,1575,-2197
"Trenton, NJ",2009,365388,0.3485,1269,4602,2877,1567,-1562
"Trenton, NJ",2010,366513,0.3079,1125,1053,720,574,-492
"Trenton, NJ",2011,368201,0.4606,1688,4385,2951,2383,-3611
"Trenton, NJ",2012,370419,0.6024,2218,4180,2811,2414,-1537
"Trenton, NJ",2013,372337,0.5178,1918,4220,2814,2660,-2148
"Trenton, NJ",2014,372974,0.1711,637,4161,2838,2932,-3673
"Trenton, NJ",2015,373104,0.0349,130,4189,3017,3177,-4260
"Trenton, NJ",2016,373660,0.149,556,4078,2859,3226,-3899
"Trenton, NJ",2017,374733,0.2872,1073,4039,2941,3218,-3261
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Tucson, AZ",1970,351667,null,null,null,null,null,null
"Tucson, AZ",1971,380300,8.1421,28633,null,null,null,null
"Tucson, AZ",1972,407500,7.1522,27200,null,null,null,null
"Tucson, AZ",1973,428600,5.1779,21100,null,null,null,null
"Tucson, AZ",1974,443700,3.5231,15100,null,null,null,null
"Tucson, AZ",1975,459700,3.606,16000,null,null,null,null
"Tucson, AZ",1976,471600,2.5886,11900,null,null,null,null
"Tucson, AZ",1977,483500,2.5233,11900,null,null,null,null
"Tucson, AZ",1978,497700,2.9369,14200,null,null,null,null
"Tucson, AZ",1979,523300,5.1437,25600,null,null,null,null
"Tucson, AZ",1980,531443,1.5561,8143,null,null,null,null
"Tucson, AZ",1981,552627,3.9861,21184,null,null,null,null
"Tucson, AZ",1982,568004,2.7825,15377,9143,4266,null,null
"Tucson, AZ",1983,582172,2.4943,14168,9370,4392,null,null
"Tucson, AZ",1984,592087,1.7031,9915,9632,4620,null,null
"Tucson, AZ",1985,602647,1.7835,10560,9978,4800,null,null
"Tucson, AZ",1986,621586,3.1426,18939,10351,4978,null,null
"Tucson, AZ",1987,640419,3.0298,18833,10674,5193,null,null
"Tucson, AZ",1988,656727,2.5465,16308,11071,5329,null,null
"Tucson, AZ",1989,664200,1.1379,7473,11237,5343,null,null
"Tucson, AZ",1990,666957,0.4151,2757,8443,3993,null,null
"Tucson, AZ",1991,679813,1.9276,12856,11380,5763,null,null
"Tucson, AZ",1992,698091,2.6887,18278,11479,5810,1934,7362
"Tucson, AZ",1993,719598,3.0808,21507,11518,6266,1937,11334
"Tucson, AZ",1994,745112,3.5456,25514,11327,6595,2117,15706
